"zone_id","datum","uur","max_availability","avg_availability"
55728,2024-08-23,15,1,1
55728,2024-08-23,16,1,1
55728,2024-08-23,17,1,1
55728,2024-08-23,18,1,1
55728,2024-08-23,19,1,1
55728,2024-08-23,20,2,2
55728,2024-08-23,21,2,2
55728,2024-08-23,22,2,2
55728,2024-08-23,23,2,2
55728,2024-08-24,0,3,3
55728,2024-08-24,1,3,3
55728,2024-08-24,2,3,3
55728,2024-08-24,3,3,3
55728,2024-08-24,4,3,3
55728,2024-08-24,5,3,3
55728,2024-08-24,6,3,3
55728,2024-08-24,7,3,3
55728,2024-08-24,8,2,2
55728,2024-08-24,9,2,2
55728,2024-08-24,10,2,2
55728,2024-08-24,11,3,3
55728,2024-08-24,12,2,2
55728,2024-08-24,13,4,4
55728,2024-08-24,14,4,4
55728,2024-08-24,15,3,3
55728,2024-08-24,16,4,4
55728,2024-08-24,17,4,4
55728,2024-08-24,18,4,4
55728,2024-08-24,19,5,5
55728,2024-08-24,20,5,5
55728,2024-08-24,21,5,5
55728,2024-08-24,22,5,5
55728,2024-08-24,23,6,6
55728,2024-08-25,0,6,6
55728,2024-08-25,1,6,6
55728,2024-08-25,2,6,6
55728,2024-08-25,3,6,6
55728,2024-08-25,4,6,6
55728,2024-08-25,5,6,6
55728,2024-08-25,6,6,6
55728,2024-08-25,7,6,6
55728,2024-08-25,8,6,6
55728,2024-08-25,9,6,6
55728,2024-08-25,10,6,6
55728,2024-08-25,11,6,6
55728,2024-08-25,12,5,5
55728,2024-08-25,13,5,5
55728,2024-08-25,14,5,5
55728,2024-08-25,15,5,5
55728,2024-08-25,16,6,6
55728,2024-08-25,17,6,6
55728,2024-08-25,18,5,5
55728,2024-08-25,19,4,4
55728,2024-08-25,20,4,4
55728,2024-08-25,21,3,3
55728,2024-08-25,22,3,3
55728,2024-08-25,23,3,3
55728,2024-08-26,0,3,3
55728,2024-08-26,1,3,3
55728,2024-08-26,2,3,3
55728,2024-08-26,3,3,3
55728,2024-08-26,4,3,3
55728,2024-08-26,5,3,3
55728,2024-08-26,6,3,3
55728,2024-08-26,7,3,3
55728,2024-08-26,8,3,3
55728,2024-08-26,9,3,3
55728,2024-08-26,10,3,3
55728,2024-08-26,11,3,3
55728,2024-08-26,12,3,3
55728,2024-08-26,13,3,3
55728,2024-08-26,14,3,3
55728,2024-08-26,15,3,3
55728,2024-08-26,16,3,3
55728,2024-08-26,17,2,2
55728,2024-08-26,18,2,2
55728,2024-08-26,19,2,2
55728,2024-08-26,20,3,3
55728,2024-08-26,21,3,3
55728,2024-08-26,22,3,3
55728,2024-08-26,23,3,3
55728,2024-08-27,0,3,3
55728,2024-08-27,1,4,4
55728,2024-08-27,2,4,4
55728,2024-08-27,3,4,4
55728,2024-08-27,4,4,4
55728,2024-08-27,5,4,4
55728,2024-08-27,6,4,4
55728,2024-08-27,7,4,4
55728,2024-08-27,8,4,4
55728,2024-08-27,9,4,4
55728,2024-08-27,10,4,4
55728,2024-08-27,11,4,4
55728,2024-08-27,12,4,4
55728,2024-08-27,13,4,4
55728,2024-08-27,14,4,4
55728,2024-08-27,15,4,4
55728,2024-08-27,16,4,4
55728,2024-08-27,17,4,4
55728,2024-08-27,18,3,3
55728,2024-08-27,19,3,3
55728,2024-08-27,20,3,3
55728,2024-08-27,21,3,3
55728,2024-08-27,22,2,2
55728,2024-08-27,23,2,2
55728,2024-08-28,0,2,2
55728,2024-08-28,1,2,2
55728,2024-08-28,2,2,2
55728,2024-08-28,3,2,2
55728,2024-08-28,4,2,2
55728,2024-08-28,5,2,2
55728,2024-08-28,6,2,2
55728,2024-08-28,7,3,3
55728,2024-08-28,8,3,3
55728,2024-08-28,9,3,3
55728,2024-08-28,10,3,3
55728,2024-08-28,11,3,3
55728,2024-08-28,12,3,3
55728,2024-08-28,13,3,3
55728,2024-08-28,14,4,4
55728,2024-08-28,15,4,4
55728,2024-08-28,16,4,4
55728,2024-08-28,17,5,5
55728,2024-08-28,18,5,5
55728,2024-08-28,19,5,5
55728,2024-08-28,20,4,4
55728,2024-08-28,21,4,4
55728,2024-08-28,22,4,4
55728,2024-08-28,23,4,4
55728,2024-08-29,0,4,4
55728,2024-08-29,1,4,4
55728,2024-08-29,2,4,4
55728,2024-08-29,3,4,4
55728,2024-08-29,4,4,4
55728,2024-08-29,5,4,4
55728,2024-08-29,6,4,4
55728,2024-08-29,7,3,3
55728,2024-08-29,8,3,3
55728,2024-08-29,9,3,3
55728,2024-08-29,10,3,3
55728,2024-08-29,11,3,3
55728,2024-08-29,12,3,3
55728,2024-08-29,13,3,3
55728,2024-08-29,14,3,3
55728,2024-08-29,15,3,3
55728,2024-08-29,16,3,3
55728,2024-08-29,17,2,2
55728,2024-08-29,18,3,3
55728,2024-08-29,19,2,2
55728,2024-08-29,20,2,2
55728,2024-08-29,21,3,3
55728,2024-08-29,22,3,3
55870,2024-08-05,0,7,7
55870,2024-08-05,1,7,7
55870,2024-08-05,2,7,7
55870,2024-08-05,3,7,7
55870,2024-08-05,4,7,7
55870,2024-08-05,5,7,7
55870,2024-08-05,6,7,7
55870,2024-08-05,7,7,7
55870,2024-08-05,8,7,7
55870,2024-08-05,9,9,9
55870,2024-08-05,10,9,9
55870,2024-08-05,11,8,8
55870,2024-08-05,12,8,8
55870,2024-08-05,13,8,8
55870,2024-08-05,14,7,7
55870,2024-08-05,15,9,9
55870,2024-08-05,16,9,9
55870,2024-08-05,17,8,8
55870,2024-08-05,18,7,7
55870,2024-08-05,19,7,7
55870,2024-08-05,20,7,7
55870,2024-08-05,21,7,7
55870,2024-08-05,22,7,7
55870,2024-08-05,23,7,7
55870,2024-08-06,0,7,7
55870,2024-08-06,1,7,7
55870,2024-08-06,2,7,7
55870,2024-08-06,3,7,7
55870,2024-08-06,4,7,7
55870,2024-08-06,5,7,7
55870,2024-08-06,6,9,9
55870,2024-08-06,7,8,8
55870,2024-08-06,8,6,6
55870,2024-08-06,9,6,6
55870,2024-08-06,10,6,6
55870,2024-08-06,11,9,9
55870,2024-08-06,12,11,11
55870,2024-08-06,13,11,11
55870,2024-08-06,14,10,10
55870,2024-08-06,15,9,9
55870,2024-08-06,16,8,8
55870,2024-08-06,17,7,7
55870,2024-08-06,18,6,6
55870,2024-08-06,19,5,5
55870,2024-08-06,20,5,5
55870,2024-08-06,21,6,6
55870,2024-08-06,22,5,5
55870,2024-08-06,23,5,5
55870,2024-08-07,0,4,4
55870,2024-08-07,1,4,4
55870,2024-08-07,2,4,4
55870,2024-08-07,3,4,4
55870,2024-08-07,4,5,5
55870,2024-08-07,5,6,6
55870,2024-08-07,6,7,7
55870,2024-08-07,7,8,8
55870,2024-08-07,8,6,6
55870,2024-08-07,9,6,6
55870,2024-08-07,10,4,4
55870,2024-08-07,11,3,3
55870,2024-08-07,12,6,6
55870,2024-08-07,13,5,5
55870,2024-08-07,14,7,7
55870,2024-08-07,15,7,7
55870,2024-08-07,16,7,7
55870,2024-08-07,17,9,9
55870,2024-08-07,18,11,11
55870,2024-08-07,19,11,11
55870,2024-08-07,20,10,10
55870,2024-08-07,21,9,9
55870,2024-08-07,22,9,9
55870,2024-08-07,23,8,8
55870,2024-08-08,0,8,8
55870,2024-08-08,1,9,9
55870,2024-08-08,2,9,9
55870,2024-08-08,3,9,9
55870,2024-08-08,4,9,9
55870,2024-08-08,5,9,9
55870,2024-08-08,6,9,9
55870,2024-08-08,7,10,10
55870,2024-08-08,8,8,8
55870,2024-08-08,9,9,9
55870,2024-08-08,10,9,9
55870,2024-08-08,11,11,11
55870,2024-08-08,12,11,11
55870,2024-08-08,13,11,11
55870,2024-08-08,14,12,12
55870,2024-08-08,15,9,9
55870,2024-08-08,16,9,9
55870,2024-08-08,17,10,10
55870,2024-08-08,18,10,10
55870,2024-08-08,19,9,9
55870,2024-08-08,20,9,9
55870,2024-08-08,21,9,9
55870,2024-08-08,22,11,11
55870,2024-08-08,23,11,11
55870,2024-08-09,0,11,11
55870,2024-08-09,1,11,11
55870,2024-08-09,2,11,11
55870,2024-08-09,3,11,11
55870,2024-08-09,4,12,12
55870,2024-08-09,5,12,12
55870,2024-08-09,6,12,12
55870,2024-08-09,7,12,12
55870,2024-08-09,8,12,12
55870,2024-08-09,9,13,13
55870,2024-08-09,10,13,13
55870,2024-08-09,11,14,14
55870,2024-08-09,12,14,14
55870,2024-08-09,13,13,13
55870,2024-08-09,14,13,13
55870,2024-08-09,15,13,13
55870,2024-08-09,16,12,12
55870,2024-08-09,17,10,10
55870,2024-08-09,18,10,10
55870,2024-08-09,19,9,9
55870,2024-08-09,20,9,9
55870,2024-08-09,21,8,8
55870,2024-08-09,22,9,9
55870,2024-08-09,23,9,9
55870,2024-08-10,0,9,9
55870,2024-08-10,1,9,9
55870,2024-08-10,2,10,10
55870,2024-08-10,3,10,10
55870,2024-08-10,4,10,10
55870,2024-08-10,5,10,10
55870,2024-08-10,6,10,10
55870,2024-08-10,7,11,11
55870,2024-08-10,8,11,11
55870,2024-08-10,9,8,8
55870,2024-08-10,10,10,10
55870,2024-08-10,11,13,13
55870,2024-08-10,12,11,11
55870,2024-08-10,13,13,13
55870,2024-08-10,14,12,12
55870,2024-08-10,15,11,11
55870,2024-08-10,16,10,10
55870,2024-08-10,17,9,9
55870,2024-08-10,18,6,6
55870,2024-08-10,19,5,5
55870,2024-08-10,20,5,5
55870,2024-08-10,21,5,5
55870,2024-08-10,22,5,5
55870,2024-08-10,23,5,5
55870,2024-08-11,0,5,5
55870,2024-08-11,1,5,5
55870,2024-08-11,2,5,5
55870,2024-08-11,3,5,5
55870,2024-08-11,4,5,5
55870,2024-08-11,5,5,5
55870,2024-08-11,6,6,6
55870,2024-08-11,7,7,7
55870,2024-08-11,8,8,8
55870,2024-08-11,9,8,8
55870,2024-08-11,10,8,8
55870,2024-08-11,11,9,9
55870,2024-08-11,12,12,12
55870,2024-08-11,13,13,13
55870,2024-08-11,14,12,12
55870,2024-08-11,15,10,10
55870,2024-08-11,16,9,9
55870,2024-08-11,17,8,8
55870,2024-08-11,18,6,6
55870,2024-08-11,19,6,6
55870,2024-08-11,20,5,5
55870,2024-08-11,21,6,6
55870,2024-08-11,22,6,6
55870,2024-08-11,23,6,6
55870,2024-08-12,0,6,6
55870,2024-08-12,1,7,7
55870,2024-08-12,2,7,7
55870,2024-08-12,3,7,7
55870,2024-08-12,4,7,7
55870,2024-08-12,5,7,7
55870,2024-08-12,6,7,7
55870,2024-08-12,7,8,8
55870,2024-08-12,8,8,8
55870,2024-08-12,9,4,4
55870,2024-08-12,10,4,4
55870,2024-08-12,11,2,2
55870,2024-08-12,12,3,3
55870,2024-08-12,13,7,7
55870,2024-08-12,14,6,6
55870,2024-08-12,15,7,7
55870,2024-08-12,16,7,7
55870,2024-08-12,17,6,6
55870,2024-08-12,18,7,7
55870,2024-08-12,19,7,7
55870,2024-08-12,20,6,6
55870,2024-08-12,21,7,7
55870,2024-08-12,22,6,6
55870,2024-08-12,23,6,6
55870,2024-08-13,0,6,6
55870,2024-08-13,1,6,6
55870,2024-08-13,2,6,6
55870,2024-08-13,3,6,6
55870,2024-08-13,4,7,7
55870,2024-08-13,5,7,7
55870,2024-08-13,6,7,7
55870,2024-08-13,7,9,9
55870,2024-08-13,8,6,6
55870,2024-08-13,9,6,6
55870,2024-08-13,10,6,6
55870,2024-08-13,11,5,5
55870,2024-08-13,12,8,8
55870,2024-08-13,13,7,7
55870,2024-08-13,14,8,8
55870,2024-08-13,15,3,3
55870,2024-08-13,16,3,3
55870,2024-08-13,17,5,5
55870,2024-08-13,18,3,3
55870,2024-08-13,19,3,3
55870,2024-08-13,20,3,3
55870,2024-08-13,21,3,3
55870,2024-08-13,22,2,2
55870,2024-08-13,23,2,2
55870,2024-08-14,0,2,2
55870,2024-08-14,1,2,2
55870,2024-08-14,2,2,2
55870,2024-08-14,3,2,2
55870,2024-08-14,4,2,2
55870,2024-08-14,5,2,2
55870,2024-08-14,6,2,2
55870,2024-08-14,7,2,2
55870,2024-08-14,8,1,1
55870,2024-08-14,9,3,3
55870,2024-08-14,10,4,4
55870,2024-08-14,11,4,4
55870,2024-08-14,12,5,5
55870,2024-08-14,13,5,5
55870,2024-08-14,14,8,8
55870,2024-08-14,15,11,11
55870,2024-08-14,16,10,10
55870,2024-08-14,17,9,9
55870,2024-08-14,18,9,9
55870,2024-08-14,19,9,9
55870,2024-08-14,20,10,10
55870,2024-08-14,21,10,10
55870,2024-08-14,22,9,9
55870,2024-08-14,23,9,9
55870,2024-08-15,0,8,8
55870,2024-08-15,1,8,8
55870,2024-08-15,2,7,7
55870,2024-08-15,3,7,7
55870,2024-08-15,4,7,7
55870,2024-08-15,5,7,7
55870,2024-08-15,6,7,7
55870,2024-08-15,7,6,6
55870,2024-08-15,8,5,5
55870,2024-08-15,9,5,5
55870,2024-08-15,10,7,7
55870,2024-08-15,11,8,8
55870,2024-08-15,12,10,10
55870,2024-08-15,13,12,12
55870,2024-08-15,14,14,14
55870,2024-08-15,15,13,13
55870,2024-08-15,16,11,11
55870,2024-08-15,17,10,10
55870,2024-08-15,18,10,10
55870,2024-08-15,19,10,10
55870,2024-08-15,20,6,6
55870,2024-08-15,21,6,6
55870,2024-08-15,22,5,5
55870,2024-08-15,23,3,3
55870,2024-08-16,0,3,3
55870,2024-08-16,1,3,3
55870,2024-08-16,2,3,3
55870,2024-08-16,3,3,3
55870,2024-08-16,4,3,3
55870,2024-08-16,5,3,3
55870,2024-08-16,6,4,4
55870,2024-08-16,7,4,4
55870,2024-08-16,8,4,4
55870,2024-08-16,9,8,8
55870,2024-08-16,10,11,11
55870,2024-08-16,11,11,11
55870,2024-08-16,12,12,12
55870,2024-08-16,13,13,13
55870,2024-08-16,14,14,14
55870,2024-08-16,15,15,15
55870,2024-08-16,16,13,13
55870,2024-08-16,17,9,9
55870,2024-08-16,18,10,10
55870,2024-08-16,19,14,14
55870,2024-08-16,20,12,12
55870,2024-08-16,21,11,11
55870,2024-08-16,22,12,12
55870,2024-08-16,23,11,11
55870,2024-08-17,0,11,11
55870,2024-08-17,1,11,11
55870,2024-08-17,2,11,11
55870,2024-08-17,3,11,11
55870,2024-08-17,4,11,11
55870,2024-08-17,5,11,11
55870,2024-08-17,6,11,11
55870,2024-08-17,7,11,11
55870,2024-08-17,8,9,9
55870,2024-08-17,9,10,10
55870,2024-08-17,10,8,8
55870,2024-08-17,11,10,10
55870,2024-08-17,12,12,12
55870,2024-08-17,13,13,13
55870,2024-08-17,14,12,12
55870,2024-08-17,15,12,12
55870,2024-08-17,16,12,12
55870,2024-08-17,17,12,12
55870,2024-08-17,18,10,10
55870,2024-08-17,19,9,9
55870,2024-08-17,20,8,8
55870,2024-08-17,21,9,9
55870,2024-08-17,22,7,7
55870,2024-08-17,23,7,7
55870,2024-08-18,0,7,7
55870,2024-08-18,1,9,9
55870,2024-08-18,2,9,9
55870,2024-08-18,3,9,9
55870,2024-08-18,4,9,9
55870,2024-08-18,5,10,10
55870,2024-08-18,6,10,10
55870,2024-08-18,7,11,11
55870,2024-08-18,8,12,12
55870,2024-08-18,9,10,10
55870,2024-08-18,10,10,10
55870,2024-08-18,11,13,13
55870,2024-08-18,12,13,13
55870,2024-08-18,13,14,14
55870,2024-08-18,14,14,14
55870,2024-08-18,15,13,13
55870,2024-08-18,16,13,13
55870,2024-08-18,17,9,9
55870,2024-08-18,18,10,10
55870,2024-08-18,19,10,10
55870,2024-08-18,20,10,10
55870,2024-08-18,21,10,10
55870,2024-08-18,22,10,10
55870,2024-08-18,23,9,9
55870,2024-08-19,0,9,9
55870,2024-08-19,1,10,10
55870,2024-08-19,2,10,10
55870,2024-08-19,3,10,10
55870,2024-08-19,4,11,11
55870,2024-08-19,5,12,12
55870,2024-08-19,6,12,12
55870,2024-08-19,7,12,12
55870,2024-08-19,8,14,14
55870,2024-08-19,9,14,14
55870,2024-08-19,10,16,16
55870,2024-08-19,11,16,16
55870,2024-08-19,12,14,14
55870,2024-08-19,13,14,14
55870,2024-08-19,14,14,14
55870,2024-08-19,15,12,12
55870,2024-08-19,16,12,12
55870,2024-08-19,17,11,11
55870,2024-08-19,18,9,9
55870,2024-08-19,19,9,9
55870,2024-08-19,20,8,8
55870,2024-08-19,21,7,7
55870,2024-08-19,22,7,7
55870,2024-08-19,23,7,7
55870,2024-08-20,0,7,7
55870,2024-08-20,1,7,7
55870,2024-08-20,2,7,7
55870,2024-08-20,3,7,7
55870,2024-08-20,4,7,7
55870,2024-08-20,5,8,8
55870,2024-08-20,6,8,8
55870,2024-08-20,7,8,8
55870,2024-08-20,8,8,8
55870,2024-08-20,9,8,8
55870,2024-08-20,10,10,10
55870,2024-08-20,11,9,9
55870,2024-08-20,12,9,9
55870,2024-08-20,13,8,8
55870,2024-08-20,14,8,8
55870,2024-08-20,15,8,8
55870,2024-08-20,16,8,8
55870,2024-08-20,17,8,8
55870,2024-08-20,18,7,7
55870,2024-08-20,19,7,7
55870,2024-08-20,20,6,6
55870,2024-08-20,21,6,6
55870,2024-08-20,22,6,6
55870,2024-08-20,23,6,6
55870,2024-08-21,0,5,5
55870,2024-08-21,1,5,5
55870,2024-08-21,2,4,4
55870,2024-08-21,3,4,4
55870,2024-08-21,4,5,5
55870,2024-08-21,5,4,4
55870,2024-08-21,6,4,4
55870,2024-08-21,7,5,5
55870,2024-08-21,8,4,4
55870,2024-08-21,9,5,5
55870,2024-08-21,10,5,5
55870,2024-08-21,11,5,5
55870,2024-08-21,12,4,4
55870,2024-08-21,13,4,4
55870,2024-08-21,14,5,5
55870,2024-08-21,15,3,3
55870,2024-08-21,16,3,3
55870,2024-08-21,17,4,4
55870,2024-08-21,18,5,5
55870,2024-08-21,19,5,5
55870,2024-08-21,20,4,4
55870,2024-08-21,21,4,4
55870,2024-08-21,22,4,4
55870,2024-08-21,23,4,4
55870,2024-08-22,0,4,4
55870,2024-08-22,1,4,4
55870,2024-08-22,2,4,4
55870,2024-08-22,3,4,4
55870,2024-08-22,4,7,7
55870,2024-08-22,5,7,7
55870,2024-08-22,6,7,7
55870,2024-08-22,7,7,7
55870,2024-08-22,8,7,7
55870,2024-08-22,9,8,8
55870,2024-08-22,10,8,8
55870,2024-08-22,11,10,10
55870,2024-08-22,12,11,11
55870,2024-08-22,13,10,10
55870,2024-08-22,14,10,10
55870,2024-08-22,15,11,11
55870,2024-08-22,16,12,12
55870,2024-08-22,17,10,10
55870,2024-08-22,18,10,10
55870,2024-08-22,19,9,9
55870,2024-08-22,20,9,9
55870,2024-08-22,21,9,9
55870,2024-08-22,22,9,9
55870,2024-08-22,23,9,9
55870,2024-08-23,0,9,9
55870,2024-08-23,1,9,9
55870,2024-08-23,2,9,9
55870,2024-08-23,3,9,9
55870,2024-08-23,4,10,10
55870,2024-08-23,5,11,11
55870,2024-08-23,6,10,10
55870,2024-08-23,7,10,10
55870,2024-08-23,8,10,10
55870,2024-08-23,9,9,9
55870,2024-08-23,10,9,9
55870,2024-08-23,11,9,9
55870,2024-08-23,12,10,10
55870,2024-08-23,13,7,7
55870,2024-08-23,14,6,6
55870,2024-08-23,15,6,6
55870,2024-08-23,16,6,6
55870,2024-08-23,17,5,5
55870,2024-08-23,18,5,5
55870,2024-08-23,19,6,6
55870,2024-08-23,20,7,7
55870,2024-08-23,21,6,6
55870,2024-08-23,22,6,6
55870,2024-08-23,23,6,6
55870,2024-08-24,0,6,6
55870,2024-08-24,1,6,6
55870,2024-08-24,2,6,6
55870,2024-08-24,3,5,5
55870,2024-08-24,4,5,5
55870,2024-08-24,5,5,5
55870,2024-08-24,6,5,5
55870,2024-08-24,7,5,5
55870,2024-08-24,8,5,5
55870,2024-08-24,9,5,5
55870,2024-08-24,10,5,5
55870,2024-08-24,11,5,5
55870,2024-08-24,12,8,8
55870,2024-08-24,13,8,8
55870,2024-08-24,14,7,7
55870,2024-08-24,15,7,7
55870,2024-08-24,16,8,8
55870,2024-08-24,17,8,8
55870,2024-08-24,18,10,10
55870,2024-08-24,19,10,10
55870,2024-08-24,20,11,11
55870,2024-08-24,21,11,11
55870,2024-08-24,22,11,11
55870,2024-08-24,23,10,10
55870,2024-08-25,0,10,10
55870,2024-08-25,1,10,10
55870,2024-08-25,2,10,10
55870,2024-08-25,3,10,10
55870,2024-08-25,4,10,10
55870,2024-08-25,5,10,10
55870,2024-08-25,6,10,10
55870,2024-08-25,7,11,11
55870,2024-08-25,8,11,11
55870,2024-08-25,9,12,12
55870,2024-08-25,10,11,11
55870,2024-08-25,11,11,11
55870,2024-08-25,12,12,12
55870,2024-08-25,13,12,12
55870,2024-08-25,14,11,11
55870,2024-08-25,15,11,11
55870,2024-08-25,16,11,11
55870,2024-08-25,17,8,8
55870,2024-08-25,18,8,8
55870,2024-08-25,19,8,8
55870,2024-08-25,20,8,8
55870,2024-08-25,21,8,8
55870,2024-08-25,22,8,8
55870,2024-08-25,23,8,8
55870,2024-08-26,0,8,8
55870,2024-08-26,1,8,8
55870,2024-08-26,2,8,8
55870,2024-08-26,3,8,8
55870,2024-08-26,4,7,7
55870,2024-08-26,5,7,7
55870,2024-08-26,6,8,8
55870,2024-08-26,7,7,7
55870,2024-08-26,8,7,7
55870,2024-08-26,9,7,7
55870,2024-08-26,10,7,7
55870,2024-08-26,11,8,8
55870,2024-08-26,12,10,10
55870,2024-08-26,13,10,10
55870,2024-08-26,14,10,10
55870,2024-08-26,15,10,10
55870,2024-08-26,16,9,9
55870,2024-08-26,17,7,7
55870,2024-08-26,18,8,8
55870,2024-08-26,19,6,6
55870,2024-08-26,20,6,6
55870,2024-08-26,21,6,6
55870,2024-08-26,22,6,6
55870,2024-08-26,23,6,6
55870,2024-08-27,0,5,5
55870,2024-08-27,1,5,5
55870,2024-08-27,2,5,5
55870,2024-08-27,3,5,5
55870,2024-08-27,4,5,5
55870,2024-08-27,5,5,5
55870,2024-08-27,6,6,6
55870,2024-08-27,7,5,5
55870,2024-08-27,8,5,5
55870,2024-08-27,9,6,6
55870,2024-08-27,10,8,8
55870,2024-08-27,11,8,8
55870,2024-08-27,12,14,14
55870,2024-08-27,13,14,14
55870,2024-08-27,14,15,15
55870,2024-08-27,15,15,15
55870,2024-08-27,16,9,9
55870,2024-08-27,17,10,10
55870,2024-08-27,18,11,11
55870,2024-08-27,19,10,10
55870,2024-08-27,20,10,10
55870,2024-08-27,21,10,10
55870,2024-08-27,22,9,9
55870,2024-08-27,23,9,9
55870,2024-08-28,0,9,9
55870,2024-08-28,1,9,9
55870,2024-08-28,2,9,9
55870,2024-08-28,3,9,9
55870,2024-08-28,4,9,9
55870,2024-08-28,5,9,9
55870,2024-08-28,6,10,10
55870,2024-08-28,7,9,9
55870,2024-08-28,8,9,9
55870,2024-08-28,9,9,9
55870,2024-08-28,10,8,8
55870,2024-08-28,11,11,11
55870,2024-08-28,12,12,12
55870,2024-08-28,13,12,12
55870,2024-08-28,14,13,13
55870,2024-08-28,15,12,12
55870,2024-08-28,16,12,12
55870,2024-08-28,17,13,13
55870,2024-08-28,18,13,13
55870,2024-08-28,19,11,11
55870,2024-08-28,20,9,9
55870,2024-08-28,21,9,9
55870,2024-08-28,22,8,8
55870,2024-08-28,23,7,7
55870,2024-08-29,0,7,7
55870,2024-08-29,1,7,7
55870,2024-08-29,2,7,7
55870,2024-08-29,3,7,7
55870,2024-08-29,4,7,7
55870,2024-08-29,5,7,7
55870,2024-08-29,6,7,7
55870,2024-08-29,7,7,7
55870,2024-08-29,8,9,9
55870,2024-08-29,9,11,11
55870,2024-08-29,10,11,11
55870,2024-08-29,11,11,11
55870,2024-08-29,12,11,11
55870,2024-08-29,13,13,13
55870,2024-08-29,14,13,13
55870,2024-08-29,15,14,14
55870,2024-08-29,16,14,14
55870,2024-08-29,17,8,8
55870,2024-08-29,18,8,8
55870,2024-08-29,19,7,7
55870,2024-08-29,20,7,7
55870,2024-08-29,21,6,6
55870,2024-08-29,22,6,6
55871,2024-08-05,0,13,13
55871,2024-08-05,1,13,13
55871,2024-08-05,2,13,13
55871,2024-08-05,3,12,12
55871,2024-08-05,4,12,12
55871,2024-08-05,5,12,12
55871,2024-08-05,6,11,11
55871,2024-08-05,7,12,12
55871,2024-08-05,8,9,9
55871,2024-08-05,9,8,8
55871,2024-08-05,10,8,8
55871,2024-08-05,11,7,7
55871,2024-08-05,12,8,8
55871,2024-08-05,13,7,7
55871,2024-08-05,14,8,8
55871,2024-08-05,15,8,8
55871,2024-08-05,16,8,8
55871,2024-08-05,17,8,8
55871,2024-08-05,18,8,8
55871,2024-08-05,19,8,8
55871,2024-08-05,20,8,8
55871,2024-08-05,21,10,10
55871,2024-08-05,22,9,9
55871,2024-08-05,23,9,9
55871,2024-08-06,0,9,9
55871,2024-08-06,1,9,9
55871,2024-08-06,2,9,9
55871,2024-08-06,3,8,8
55871,2024-08-06,4,8,8
55871,2024-08-06,5,8,8
55871,2024-08-06,6,9,9
55871,2024-08-06,7,7,7
55871,2024-08-06,8,9,9
55871,2024-08-06,9,9,9
55871,2024-08-06,10,9,9
55871,2024-08-06,11,10,10
55871,2024-08-06,12,12,12
55871,2024-08-06,13,12,12
55871,2024-08-06,14,12,12
55871,2024-08-06,15,12,12
55871,2024-08-06,16,8,8
55871,2024-08-06,17,6,6
55871,2024-08-06,18,6,6
55871,2024-08-06,19,6,6
55871,2024-08-06,20,6,6
55871,2024-08-06,21,6,6
55871,2024-08-06,22,7,7
55871,2024-08-06,23,8,8
55871,2024-08-07,0,9,9
55871,2024-08-07,1,9,9
55871,2024-08-07,2,9,9
55871,2024-08-07,3,9,9
55871,2024-08-07,4,9,9
55871,2024-08-07,5,6,6
55871,2024-08-07,6,6,6
55871,2024-08-07,7,4,4
55871,2024-08-07,8,5,5
55871,2024-08-07,9,3,3
55871,2024-08-07,10,2,2
55871,2024-08-07,11,2,2
55871,2024-08-07,12,3,3
55871,2024-08-07,13,5,5
55871,2024-08-07,14,6,6
55871,2024-08-07,15,5,5
55871,2024-08-07,16,4,4
55871,2024-08-07,17,6,6
55871,2024-08-07,18,5,5
55871,2024-08-07,19,5,5
55871,2024-08-07,20,7,7
55871,2024-08-07,21,6,6
55871,2024-08-07,22,8,8
55871,2024-08-07,23,8,8
55871,2024-08-08,0,9,9
55871,2024-08-08,1,8,8
55871,2024-08-08,2,8,8
55871,2024-08-08,3,8,8
55871,2024-08-08,4,7,7
55871,2024-08-08,5,8,8
55871,2024-08-08,6,9,9
55871,2024-08-08,7,7,7
55871,2024-08-08,8,8,8
55871,2024-08-08,9,6,6
55871,2024-08-08,10,7,7
55871,2024-08-08,11,5,5
55871,2024-08-08,12,4,4
55871,2024-08-08,13,3,3
55871,2024-08-08,14,5,5
55871,2024-08-08,15,7,7
55871,2024-08-08,16,7,7
55871,2024-08-08,17,7,7
55871,2024-08-08,18,7,7
55871,2024-08-08,19,6,6
55871,2024-08-08,20,4,4
55871,2024-08-08,21,5,5
55871,2024-08-08,22,6,6
55871,2024-08-08,23,6,6
55871,2024-08-09,0,5,5
55871,2024-08-09,1,5,5
55871,2024-08-09,2,7,7
55871,2024-08-09,3,7,7
55871,2024-08-09,4,7,7
55871,2024-08-09,5,7,7
55871,2024-08-09,6,7,7
55871,2024-08-09,7,5,5
55871,2024-08-09,8,5,5
55871,2024-08-09,9,5,5
55871,2024-08-09,10,5,5
55871,2024-08-09,11,5,5
55871,2024-08-09,12,7,7
55871,2024-08-09,13,7,7
55871,2024-08-09,14,5,5
55871,2024-08-09,15,8,8
55871,2024-08-09,16,7,7
55871,2024-08-09,17,7,7
55871,2024-08-09,18,6,6
55871,2024-08-09,19,6,6
55871,2024-08-09,20,7,7
55871,2024-08-09,21,8,8
55871,2024-08-09,22,10,10
55871,2024-08-09,23,11,11
55871,2024-08-10,0,12,12
55871,2024-08-10,1,11,11
